duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
174.0,1,36,2,11,2,2.0,1,7,37,0.306,0.324,0.417,0.741,138,100,-0.415,0.85,0.679,-1.096,-2.9,24,10,8.0,0,68,16,16,14,15,10,0,54,0.0,0.0,-0.083,0.4,0,5,4,25,CIN,0
201.0,1,35,4,10,4,4.0,3,7,39,0.28600000000000003,0.359,0.514,0.873,153,96,-0.126,0.85,0.6990000000000001,-0.825,-1.0,27,9,9.0,2,61,12,23,16,12,7,0,46,4.0,1.0,-0.375,-3.0,1,6,4,26,COL,0
178.0,1,34,5,9,5,5.0,4,6,38,0.265,0.342,0.529,0.872,128,88,0.14800000000000002,1.85,0.778,-0.631,-0.0,27,10,9.0,3,58,13,17,8,20,12,0,48,4.0,3.0,-0.649,-4.0,1,7,4,27,COL,0
227.0,0,34,8,10,8,9.0,6,10,41,0.294,0.39,0.765,1.155,158,107,0.6779999999999999,1.57,1.63,-0.952,3.6,27,7,9.0,2,65,21,21,8,17,7,0,40,4.0,0.0,-0.179,-2.0,1,1,4,28,COL,1
153.0,1,32,3,6,2,1.12,4,3,36,0.188,0.278,0.281,0.5589999999999999,119,87,-0.001,1.34,0.508,-0.508,-1.4,27,8,9.0,0,53,16,18,18,11,5,0,67,0.0,0.0,0.5,4.0,1,2,4,29,SDP,1
162.0,1,34,3,8,3,3.0,1,9,36,0.235,0.278,0.265,0.542,111,100,-0.478,0.78,0.7859999999999999,-1.266,-2.0,27,12,9.0,3,59,17,24,9,16,7,0,58,0.0,0.0,-0.022,1.0,1,3,4,30,SDP,0
159.0,1,31,5,8,5,5.62,2,4,34,0.258,0.294,0.5479999999999999,0.843,122,70,0.095,1.17,0.652,-0.5589999999999999,0.6,27,11,9.0,1,41,14,15,12,16,5,0,72,3.0,0.0,0.405,4.0,1,4,5,1,SDP,1
173.0,0,36,2,10,2,2.0,1,7,37,0.278,0.297,0.278,0.575,179,86,-0.257,0.49,0.061,-0.317,-3.0,27,4,9.0,2,48,10,28,7,22,12,0,35,2.0,1.0,-0.243,-6.0,1,5,5,2,SDP,0
188.0,1,34,7,10,7,7.0,4,7,40,0.294,0.359,0.5,0.8590000000000001,145,103,0.285,1.1,0.648,-0.362,2.4,27,10,9.0,0,64,22,17,12,17,5,0,49,5.0,1.0,0.21600000000000005,2.6,0,6,5,3,MIA,1
195.0,1,41,9,12,9,9.0,6,6,47,0.293,0.383,0.415,0.7979999999999999,113,120,0.445,0.64,1.178,-0.732,4.4,27,11,9.0,0,71,16,33,18,17,8,0,71,0.0,0.0,0.055,2.6,0,7,5,4,MIA,1
209.0,0,34,3,6,3,2.7,4,9,39,0.17600000000000002,0.256,0.324,0.58,156,105,-0.004,1.57,0.962,-0.966,-2.1,30,12,10.0,0,68,12,25,9,17,4,0,70,0.0,0.0,0.505,4.1,0,1,5,5,MIA,1
165.0,1,32,3,5,3,3.0,0,10,32,0.156,0.156,0.344,0.5,138,97,-0.326,0.61,0.246,-0.5720000000000001,-1.6,24,6,8.0,0,53,13,31,6,16,9,0,35,2.0,0.0,-0.175,-0.9,0,2,5,6,LAD,0
162.0,1,30,0,4,0,0.0,0,6,30,0.133,0.133,0.16699999999999998,0.3,147,67,-0.247,0.37,0.042,-0.29,-4.6,24,5,8.0,3,42,9,16,13,11,8,0,29,1.0,1.0,-0.254,-4.9,0,3,5,7,LAD,0
178.0,1,37,4,11,4,4.0,1,7,38,0.297,0.316,0.4320000000000001,0.748,146,94,-0.084,0.69,0.568,-0.652,-0.6,24,7,8.0,3,53,14,27,16,14,6,0,40,3.0,0.0,-0.415,-4.9,0,4,5,8,LAD,0
193.0,1,33,2,5,2,1.8,2,9,37,0.152,0.243,0.303,0.546,164,95,-0.326,1.68,0.687,-1.012,-3.5,27,11,9.0,1,58,13,24,10,14,7,0,61,0.0,0.0,-0.175,0.9,0,5,5,9,ARI,0
180.0,1,32,2,7,2,2.0,1,8,33,0.219,0.242,0.406,0.649,140,83,-0.166,1.5,0.6779999999999999,-0.8440000000000001,-2.9,27,7,9.0,0,49,18,18,12,12,8,0,64,0.0,0.0,0.665,3.9,0,6,5,10,ARI,1
189.0,1,38,6,13,6,6.0,1,6,39,0.342,0.359,0.579,0.938,135,92,0.253,1.63,0.79,-0.536,1.1,27,9,9.0,2,62,14,16,12,20,10,0,62,1.0,0.0,0.245,0.9,0,7,5,11,ARI,1
201.0,0,37,5,12,5,5.0,1,7,39,0.324,0.359,0.4320000000000001,0.7909999999999999,163,91,0.08900000000000001,1.64,0.794,-0.705,0.1,27,8,9.0,1,51,16,24,13,17,14,0,43,3.0,0.0,0.411,1.9,0,1,5,12,ARI,1
180.0,1,27,3,3,3,3.0,6,11,35,0.111,0.265,0.111,0.376,182,91,-0.179,0.31,0.086,-0.265,-2.0,27,11,9.0,4,45,16,30,8,10,2,0,19,0.0,0.0,-0.321,-9.0,1,3,5,14,STL,0
160.0,1,30,4,6,3,3.38,4,10,34,0.2,0.294,0.433,0.727,122,84,-0.033,1.24,0.423,-0.457,-0.4,27,10,9.0,0,47,15,22,9,11,5,0,71,2.0,0.0,0.534,5.0,1,4,5,15,STL,1
196.0,1,34,10,14,10,11.25,6,4,42,0.412,0.488,0.5589999999999999,1.047,148,91,0.28,0.49,0.431,-0.152,5.6,27,10,9.0,2,58,10,23,15,17,9,0,63,1.0,0.0,0.221,3.0,1,5,5,16,STL,1
205.0,1,39,12,17,12,13.5,5,7,47,0.436,0.5,0.821,1.321,158,114,0.187,0.48,0.429,-0.242,7.6,27,12,9.0,1,64,21,29,15,19,7,0,71,4.0,2.0,0.312,-3.0,1,6,5,17,MIL,1
214.0,1,33,4,8,4,3.0,5,8,39,0.242,0.333,0.485,0.818,155,92,0.184,1.85,1.0759999999999998,-0.892,-1.0,30,14,10.0,0,49,21,22,9,17,9,0,54,1.0,0.0,0.315,2.6,1,7,5,18,MIL,1
164.0,0,34,2,5,2,1.8,0,9,34,0.147,0.147,0.324,0.471,139,81,-0.655,1.32,0.42,-1.075,-3.6,30,9,10.0,3,42,26,13,10,15,3,0,61,2.0,0.0,0.154,2.6,1,1,5,19,MIL,0
143.0,1,32,4,6,4,4.0,6,7,38,0.188,0.316,0.5,0.816,114,105,0.069,0.9,0.545,-0.475,-0.5,27,10,9.0,1,61,21,23,9,16,8,0,81,0.0,0.0,0.429,3.5,0,2,5,20,SFG,1
196.0,1,35,3,11,3,3.0,3,5,39,0.314,0.359,0.343,0.7020000000000001,150,88,-0.028,1.82,0.5720000000000001,-0.602,-1.5,26,8,8.2,0,48,14,26,9,22,13,0,62,1.0,0.0,-0.472,0.3,0,3,5,21,SFG,0
168.0,1,36,9,7,8,3.0,4,10,41,0.194,0.293,0.444,0.737,131,102,0.38,0.31,0.546,-0.16699999999999998,4.5,27,11,9.0,1,54,23,25,9,17,7,0,59,0.0,0.0,0.122,2.5,0,4,5,22,SFG,1
261.0,0,49,5,11,5,3.46,3,16,52,0.224,0.269,0.34700000000000003,0.616,212,141,-0.201,1.58,1.3969999999999998,-1.599,-1.5,39,6,13.0,1,73,32,36,14,19,9,0,56,2.0,0.0,0.7,2.5,0,5,5,23,SFG,1
164.0,1,37,5,12,4,5.0,0,11,37,0.324,0.324,0.595,0.919,127,99,0.126,1.13,0.6409999999999999,-0.515,0.3,27,6,9.0,1,55,24,20,10,16,10,0,67,4.0,0.0,0.374,2.7,0,6,5,24,STL,1
160.0,1,31,3,7,3,3.0,4,2,35,0.226,0.314,0.355,0.669,116,69,-0.004,1.47,0.7090000000000001,-0.7140000000000001,-1.7,24,11,8.0,1,41,13,15,20,9,6,0,60,0.0,0.0,-0.495,-1.8,0,7,5,25,STL,0
247.0,1,37,4,9,4,3.6,6,13,44,0.243,0.364,0.27,0.634,162,132,0.199,1.06,1.26,-1.061,-1.2,30,5,10.0,0,82,22,28,9,15,8,0,52,0.0,0.0,0.302,2.2,0,1,5,26,STL,1
201.0,1,34,4,8,4,4.0,3,16,39,0.235,0.308,0.353,0.6609999999999999,152,98,-0.298,1.25,0.6809999999999999,-0.981,-1.0,27,7,9.0,1,45,26,27,4,15,10,0,37,6.0,1.0,-0.199,0.0,1,3,5,28,WSN,0
191.0,1,33,4,6,4,4.0,1,13,34,0.182,0.206,0.273,0.479,206,90,-0.078,0.32,0.006,-0.083,-1.0,27,10,9.0,2,45,23,22,5,15,7,0,4,1.0,1.0,-0.424,-9.0,1,4,5,29,WSN,0
