duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
242.0,1,43,12,21,12,12.46,4,10,47,0.488,0.532,0.86,1.392,202,104,0.8540000000000001,0.94,1.886,-1.031,7.2,27,14,9.0,5,58,19,27,10,23,11,0,11,4.0,2.0,-0.354,-6.1,1,6,4,26,DET,1
178.0,0,31,4,9,4,4.5,3,10,37,0.29,0.361,0.32299999999999995,0.684,141,96,0.0,1.12,0.523,-0.524,-0.3,27,2,9.0,0,60,18,18,11,12,7,0,77,0.0,0.0,0.503,3.9,1,1,4,28,DET,1
198.0,1,33,5,9,5,5.62,4,6,40,0.273,0.4,0.545,0.945,154,87,0.187,1.3,0.583,-0.397,0.7,27,12,9.0,1,49,18,20,12,15,9,0,54,1.0,0.0,0.313,1.9,1,2,4,29,BAL,1
228.0,0,36,4,7,4,1.0,3,10,39,0.194,0.256,0.222,0.479,189,107,-0.395,1.52,0.6809999999999999,-1.0759999999999998,-0.9,27,10,9.0,0,66,22,19,14,12,5,0,43,4.0,0.0,-0.106,-0.1,1,4,5,1,BAL,0
202.0,0,36,7,9,7,6.23,4,16,40,0.25,0.325,0.389,0.7140000000000001,154,104,0.774,1.32,1.8,-1.026,2.6,27,8,9.0,2,50,26,28,12,8,2,0,34,1.0,0.0,-0.276,-1.1,1,4,5,1,BAL,1
213.0,1,33,6,9,6,5.4,2,10,35,0.273,0.314,0.515,0.8290000000000001,168,95,0.52,1.18,1.501,-0.982,1.4,27,7,9.0,1,52,19,24,9,14,6,0,46,1.0,1.0,-0.021,0.9,1,5,5,2,BOS,1
195.0,1,31,1,5,1,1.0,3,14,36,0.161,0.278,0.226,0.504,172,102,-0.303,0.39,0.204,-0.508,-3.9,27,8,9.0,2,46,21,36,10,7,3,0,30,1.0,1.0,-0.198,-1.1,1,6,5,3,BOS,0
214.0,1,32,2,7,2,2.0,3,11,35,0.219,0.28600000000000003,0.313,0.598,194,94,-0.011,0.24,0.193,-0.206,-2.9,27,7,9.0,4,53,18,23,14,7,2,0,5,3.0,1.0,-0.488,-10.1,1,7,5,4,BOS,0
213.0,0,34,2,6,2,2.0,1,11,36,0.17600000000000002,0.222,0.353,0.575,176,109,-0.18600000000000005,1.25,0.514,-0.7020000000000001,-2.9,27,7,9.0,1,66,14,29,8,15,4,0,45,8.0,4.0,-0.313,-4.1,1,1,5,5,BOS,0
181.0,1,37,9,13,8,8.0,1,11,40,0.35100000000000003,0.375,0.595,0.97,141,99,0.277,0.63,0.468,-0.191,3.9,27,14,9.0,0,63,20,16,6,21,9,0,61,0.0,0.0,0.223,4.1,0,2,5,6,CLE,1
178.0,1,33,2,8,2,2.0,3,10,37,0.242,0.306,0.333,0.639,144,83,-0.188,1.45,0.462,-0.65,-3.1,27,9,9.0,0,55,15,13,14,10,6,0,77,3.0,0.0,0.69,5.1,0,3,5,7,CLE,1
170.0,1,34,3,9,3,3.0,1,7,36,0.265,0.28600000000000003,0.353,0.639,135,88,-0.299,1.42,0.639,-0.938,-2.1,26,10,8.2,1,45,16,27,8,20,9,0,43,1.0,1.0,-0.201,0.0,0,4,5,8,CLE,0
105.0,0,17,0,2,0,0.0,0,6,17,0.118,0.118,0.17600000000000002,0.294,104,45,-0.284,0.83,0.036000000000000004,-0.321,-2.8,15,3,5.0,2,20,12,13,7,4,1,0,27,2.0,1.0,-0.161,-2.2,0,5,5,9,CLE,0
188.0,1,32,3,6,3,3.0,2,9,35,0.188,0.235,0.344,0.579,137,89,-0.412,0.64,0.513,-0.925,-1.8,24,9,8.0,2,50,21,18,14,10,3,0,40,1.0,0.0,-0.08900000000000001,0.3,0,6,5,10,TOR,0
200.0,0,37,7,11,7,6.0,5,8,44,0.297,0.395,0.459,0.855,135,104,0.108,0.9,0.532,-0.423,2.2,27,12,9.0,1,57,25,23,18,12,5,0,58,1.0,0.0,0.392,2.8,0,7,5,11,TOR,1
